study_accession	secondary_study_accession	study_title	study_alias	experiment_accession	instrument_platform	instrument_model	library_name	library_layout	library_strategy	library_source	library_selection	experiment_title	experiment_alias	sample_accession	secondary_sample_accession	run_accession	submission_accession	tax_id	scientific_name	nominal_length	read_count	base_count	center_name	first_public	last_updated	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA411191	SRP124125	Physcomitrella patens patens Transcriptome - 071-H01 - Ksl	PRJNA411191	SRX3364110	ILLUMINA	Illumina HiSeq 2500	BXHHP	PAIRED	OTHER	TRANSCRIPTOMIC	other	Illumina HiSeq 2500 sequencing; Physcomitrella patens patens Gene Atlas Plate 19	JGI-SRA-86159	SAMN07687345	SRS2661906	SRR6257622	SRA628533	3218	Physcomitrella patens		17058742.0	5151740084.0		2017-11-06	2017-11-06	JGI-SRA-86159	1315842460;1356270132;	302642b83fa8a7487de4b7841ed76207;854ba5f7a6c655362d9a1c1c656d45b0;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/002/SRR6257622/SRR6257622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/002/SRR6257622/SRR6257622_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/002/SRR6257622/SRR6257622_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/002/SRR6257622/SRR6257622_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/002/SRR6257622/SRR6257622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/002/SRR6257622/SRR6257622_2.fastq.gz;							2347836057.0	cee8b3700cf07ea007de253c4ca2161a	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/002/SRR6257622	fasp.sra.ebi.ac.uk:/vol1/srr/SRR625/002/SRR6257622	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/002/SRR6257622				Gp0240065		Physcomitrella patens patens Transcriptome - 071-H01 - Ksl		2017-11-06
PRJNA411192	SRP124133	Physcomitrella patens patens Transcriptome - 071-H02 - Ksl	PRJNA411192	SRX3364050	ILLUMINA	Illumina HiSeq 2500	BBTWP	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens patens Gene Atlas Plate 19	JGI-SRA-65285	SAMN07686817	SRS2661914	SRR6257562	SRA628530	3218	Physcomitrella patens		23253327.0	7022504754.0		2017-11-06	2017-11-06	JGI-SRA-65285	2093762184;2130621887;	71636ac63055e163dc60bddc3459ac6a;583c7327d0196d38fcc3db2b8bbca256;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/002/SRR6257562/SRR6257562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/002/SRR6257562/SRR6257562_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/002/SRR6257562/SRR6257562_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/002/SRR6257562/SRR6257562_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/002/SRR6257562/SRR6257562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/002/SRR6257562/SRR6257562_2.fastq.gz;							3082131923.0	67387a77f49d21109c9f3277e83f71e9	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/002/SRR6257562	fasp.sra.ebi.ac.uk:/vol1/srr/SRR625/002/SRR6257562	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/002/SRR6257562				Gp0240066		Physcomitrella patens patens Transcriptome - 071-H02 - Ksl		2017-11-06
PRJNA411192	SRP124133	Physcomitrella patens patens Transcriptome - 071-H02 - Ksl	PRJNA411192	SRX3364078	ILLUMINA	Illumina HiSeq 2500	BXHHS	PAIRED	OTHER	TRANSCRIPTOMIC	other	Illumina HiSeq 2500 sequencing; Physcomitrella patens patens Gene Atlas Plate 19	JGI-SRA-86169	SAMN07686817	SRS2661914	SRR6257654	SRA628533	3218	Physcomitrella patens		15354069.0	4636928838.0		2017-11-06	2017-11-06	JGI-SRA-86169	1140615422;1179872620;	83a9bb6785c4609ea0ad6a623aa02466;3e278933e5cee0f94767299d8bac887a;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/004/SRR6257654/SRR6257654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/004/SRR6257654/SRR6257654_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/004/SRR6257654/SRR6257654_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/004/SRR6257654/SRR6257654_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/004/SRR6257654/SRR6257654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/004/SRR6257654/SRR6257654_2.fastq.gz;							2108792687.0	d2272b06c7260ef732235f27df38c9a0	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/004/SRR6257654	fasp.sra.ebi.ac.uk:/vol1/srr/SRR625/004/SRR6257654	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/004/SRR6257654				Gp0240066		Physcomitrella patens patens Transcriptome - 071-H02 - Ksl		2017-11-06
PRJNA411193	SRP124107	Physcomitrella patens patens Transcriptome - 071-C06 - Ksl	PRJNA411193	SRX3364026	ILLUMINA	Illumina HiSeq 2500	BBTWS	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens patens Gene Atlas Plate 19	JGI-SRA-65293	SAMN07686818	SRS2661888	SRR6257586	SRA628530	3218	Physcomitrella patens		113325.0	34224150.0		2017-11-06	2017-11-06	JGI-SRA-65293	10489647;10260698;	71d797e05f5e52a11dd5e43585c9a93f;e2bac9dc201cc97edf96b2615bb8c182;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/006/SRR6257586/SRR6257586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/006/SRR6257586/SRR6257586_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/006/SRR6257586/SRR6257586_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/006/SRR6257586/SRR6257586_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/006/SRR6257586/SRR6257586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/006/SRR6257586/SRR6257586_2.fastq.gz;							15470299.0	8cc3da4c258d1584f3bdae974c09ffee	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/006/SRR6257586	fasp.sra.ebi.ac.uk:/vol1/srr/SRR625/006/SRR6257586	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/006/SRR6257586				Gp0240067		Physcomitrella patens patens Transcriptome - 071-C06 - Ksl		2017-11-06
PRJNA411193	SRP124107	Physcomitrella patens patens Transcriptome - 071-C06 - Ksl	PRJNA411193	SRX3364079	ILLUMINA	Illumina HiSeq 2500	BXHHT	PAIRED	OTHER	TRANSCRIPTOMIC	other	Illumina HiSeq 2500 sequencing; Physcomitrella patens patens Gene Atlas Plate 19	JGI-SRA-86168	SAMN07686818	SRS2661888	SRR6257653	SRA628533	3218	Physcomitrella patens		14907281.0	4501998862.0		2017-11-06	2017-11-06	JGI-SRA-86168	1108182399;1124180057;	5742f90ed69c2c3768bef5f512194d47;58756de339625d4a14273d5f076f153e;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/003/SRR6257653/SRR6257653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/003/SRR6257653/SRR6257653_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/003/SRR6257653/SRR6257653_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/003/SRR6257653/SRR6257653_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/003/SRR6257653/SRR6257653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/003/SRR6257653/SRR6257653_2.fastq.gz;							2078745680.0	c436f244860ee90afae928b0d933a743	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/003/SRR6257653	fasp.sra.ebi.ac.uk:/vol1/srr/SRR625/003/SRR6257653	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/003/SRR6257653				Gp0240067		Physcomitrella patens patens Transcriptome - 071-C06 - Ksl		2017-11-06
PRJNA411194	SRP124119	Physcomitrella patens patens Transcriptome - 071-C07 - Ksl	PRJNA411194	SRX3364036	ILLUMINA	Illumina HiSeq 2500	BBTWT	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens patens Gene Atlas Plate 19	JGI-SRA-65262	SAMN07687344	SRS2661900	SRR6257576	SRA628530	3218	Physcomitrella patens		17967756.0	5426262312.0		2017-11-06	2017-11-06	JGI-SRA-65262	1428695742;1442285438;	820e17bcdb25272cd45879f66016bf39;b82d68262c0a8b08924ac77b94b7e498;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/006/SRR6257576/SRR6257576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/006/SRR6257576/SRR6257576_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/006/SRR6257576/SRR6257576_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/006/SRR6257576/SRR6257576_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/006/SRR6257576/SRR6257576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/006/SRR6257576/SRR6257576_2.fastq.gz;							2451295857.0	cd389b861514784efd408f3398e6c098	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/006/SRR6257576	fasp.sra.ebi.ac.uk:/vol1/srr/SRR625/006/SRR6257576	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/006/SRR6257576				Gp0240068		Physcomitrella patens patens Transcriptome - 071-C07 - Ksl		2017-11-06
PRJNA411194	SRP124119	Physcomitrella patens patens Transcriptome - 071-C07 - Ksl	PRJNA411194	SRX3364086	ILLUMINA	Illumina HiSeq 2500	BXHHU	PAIRED	OTHER	TRANSCRIPTOMIC	other	Illumina HiSeq 2500 sequencing; Physcomitrella patens patens Gene Atlas Plate 19	JGI-SRA-86167	SAMN07687344	SRS2661900	SRR6257646	SRA628533	3218	Physcomitrella patens		18761166.0	5665872132.0		2017-11-06	2017-11-06	JGI-SRA-86167	1320562234;1395877576;	726194fa74288fe57ae96b36a5271420;20519874ab98583a2b5a842e8326dd8c;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/006/SRR6257646/SRR6257646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/006/SRR6257646/SRR6257646_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/006/SRR6257646/SRR6257646_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/006/SRR6257646/SRR6257646_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/006/SRR6257646/SRR6257646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/006/SRR6257646/SRR6257646_2.fastq.gz;							2588485476.0	054b2b3a6f3ccfcb238904425900b5e2	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/006/SRR6257646	fasp.sra.ebi.ac.uk:/vol1/srr/SRR625/006/SRR6257646	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/006/SRR6257646				Gp0240068		Physcomitrella patens patens Transcriptome - 071-C07 - Ksl		2017-11-06
PRJNA411195	SRP124109	Physcomitrella patens patens Transcriptome - 071-C08 - Ksl	PRJNA411195	SRX3364025	ILLUMINA	Illumina HiSeq 2500	BBTWU	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens patens Gene Atlas Plate 19	JGI-SRA-65294	SAMN07686819	SRS2661890	SRR6257587	SRA628530	3218	Physcomitrella patens		27186627.0	8210361354.0		2017-11-06	2017-11-06	JGI-SRA-65294	2594052614;2523427287;	733a23525afeb4b29462e3240b677f53;7f9e8dc43832d0242077287d7cf13cce;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/007/SRR6257587/SRR6257587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/007/SRR6257587/SRR6257587_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/007/SRR6257587/SRR6257587_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/007/SRR6257587/SRR6257587_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/007/SRR6257587/SRR6257587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/007/SRR6257587/SRR6257587_2.fastq.gz;							3752321378.0	5bd7ef76ead86a29a8f8b44ba7415d2e	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/007/SRR6257587	fasp.sra.ebi.ac.uk:/vol1/srr/SRR625/007/SRR6257587	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/007/SRR6257587				Gp0240069		Physcomitrella patens patens Transcriptome - 071-C08 - Ksl		2017-11-06
PRJNA411195	SRP124109	Physcomitrella patens patens Transcriptome - 071-C08 - Ksl	PRJNA411195	SRX3364084	ILLUMINA	Illumina HiSeq 2500	BXHHW	PAIRED	OTHER	TRANSCRIPTOMIC	other	Illumina HiSeq 2500 sequencing; Physcomitrella patens patens Gene Atlas Plate 19	JGI-SRA-86165	SAMN07686819	SRS2661890	SRR6257648	SRA628533	3218	Physcomitrella patens		17676507.0	5338305114.0		2017-11-06	2017-11-06	JGI-SRA-86165	1326042426;1324284214;	e5551621634a92c14ab50d2c8aabe426;7e7cf2f9dd9fc924fe99e4b9ed3c0dfe;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/008/SRR6257648/SRR6257648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/008/SRR6257648/SRR6257648_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/008/SRR6257648/SRR6257648_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/008/SRR6257648/SRR6257648_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/008/SRR6257648/SRR6257648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/008/SRR6257648/SRR6257648_2.fastq.gz;							2482362982.0	2ee7e25a084d5b9db6a1f3a7ee8507ee	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/008/SRR6257648	fasp.sra.ebi.ac.uk:/vol1/srr/SRR625/008/SRR6257648	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/008/SRR6257648				Gp0240069		Physcomitrella patens patens Transcriptome - 071-C08 - Ksl		2017-11-06
PRJNA411196	SRP124116	Physcomitrella patens patens Transcriptome - 071-C03 - Ksl	PRJNA411196	SRX3364034	ILLUMINA	Illumina HiSeq 2500	BBTWW	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens patens Gene Atlas Plate 19	JGI-SRA-65264	SAMN07686872	SRS2661897	SRR6257578	SRA628530	3218	Physcomitrella patens		25313294.0	7644614788.0		2017-11-06	2017-11-06	JGI-SRA-65264	2347734025;2336139692;	016d8cdff9fbed234f398b78f4ee5649;4382e18bf036dbaf5fd12efa3b39724e;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/008/SRR6257578/SRR6257578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/008/SRR6257578/SRR6257578_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/008/SRR6257578/SRR6257578_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/008/SRR6257578/SRR6257578_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/008/SRR6257578/SRR6257578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/008/SRR6257578/SRR6257578_2.fastq.gz;							3421374196.0	e3dc150b3c82948f1bf2b92787085a30	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/008/SRR6257578	fasp.sra.ebi.ac.uk:/vol1/srr/SRR625/008/SRR6257578	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/008/SRR6257578				Gp0240070		Physcomitrella patens patens Transcriptome - 071-C03 - Ksl		2017-11-06
PRJNA411196	SRP124116	Physcomitrella patens patens Transcriptome - 071-C03 - Ksl	PRJNA411196	SRX3364085	ILLUMINA	Illumina HiSeq 2500	BXHHX	PAIRED	OTHER	TRANSCRIPTOMIC	other	Illumina HiSeq 2500 sequencing; Physcomitrella patens patens Gene Atlas Plate 19	JGI-SRA-86164	SAMN07686872	SRS2661897	SRR6257647	SRA628533	3218	Physcomitrella patens		14431812.0	4358407224.0		2017-11-06	2017-11-06	JGI-SRA-86164	1069732049;1098795561;	4a1fd43e2279c7f8387e3020931d7ca7;980ff782b6c393bb85eb95a72f28c692;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/007/SRR6257647/SRR6257647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/007/SRR6257647/SRR6257647_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/007/SRR6257647/SRR6257647_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/007/SRR6257647/SRR6257647_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/007/SRR6257647/SRR6257647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/007/SRR6257647/SRR6257647_2.fastq.gz;							1967644339.0	07003699ae0943dbc90a559ce93709e6	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/007/SRR6257647	fasp.sra.ebi.ac.uk:/vol1/srr/SRR625/007/SRR6257647	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/007/SRR6257647				Gp0240070		Physcomitrella patens patens Transcriptome - 071-C03 - Ksl		2017-11-06
PRJNA411197	SRP124088	Physcomitrella patens patens Transcriptome - 071-C04 - Ksl	PRJNA411197	SRX3364005	ILLUMINA	Illumina HiSeq 2500	BBTWX	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens patens Gene Atlas Plate 19	JGI-SRA-65253	SAMN07686873	SRS2661869	SRR6257607	SRA628530	3218	Physcomitrella patens		27459584.0	8292794368.0		2017-11-06	2017-11-06	JGI-SRA-65253	2635746696;2614457610;	a5c65143e1918134680ef1886d3db65a;7aef36c81e475edd7da5c20aa2d51da0;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/007/SRR6257607/SRR6257607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/007/SRR6257607/SRR6257607_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/007/SRR6257607/SRR6257607_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/007/SRR6257607/SRR6257607_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/007/SRR6257607/SRR6257607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/007/SRR6257607/SRR6257607_2.fastq.gz;							3855805395.0	c19b2d800b180df9f3056988d07f4c56	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/007/SRR6257607	fasp.sra.ebi.ac.uk:/vol1/srr/SRR625/007/SRR6257607	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/007/SRR6257607				Gp0240071		Physcomitrella patens patens Transcriptome - 071-C04 - Ksl		2017-11-06
PRJNA411197	SRP124088	Physcomitrella patens patens Transcriptome - 071-C04 - Ksl	PRJNA411197	SRX3364082	ILLUMINA	Illumina HiSeq 2500	BXHHY	PAIRED	OTHER	TRANSCRIPTOMIC	other	Illumina HiSeq 2500 sequencing; Physcomitrella patens patens Gene Atlas Plate 19	JGI-SRA-86163	SAMN07686873	SRS2661869	SRR6257650	SRA628533	3218	Physcomitrella patens		21809559.0	6586486818.0		2017-11-06	2017-11-06	JGI-SRA-86163	1622209230;1665917040;	e99eb84e4d03bf95d399201f8d3f3bc9;0cff93b438fbe5cbec29c13b15e0d401;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/000/SRR6257650/SRR6257650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/000/SRR6257650/SRR6257650_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/000/SRR6257650/SRR6257650_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/000/SRR6257650/SRR6257650_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/000/SRR6257650/SRR6257650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/000/SRR6257650/SRR6257650_2.fastq.gz;							3030161845.0	d8a5d8f4df8e0fb334a7e1db33eaadf8	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/000/SRR6257650	fasp.sra.ebi.ac.uk:/vol1/srr/SRR625/000/SRR6257650	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/000/SRR6257650				Gp0240071		Physcomitrella patens patens Transcriptome - 071-C04 - Ksl		2017-11-06
PRJNA411198	SRP124092	Physcomitrella patens patens Transcriptome - 071-C05 - Ksl	PRJNA411198	SRX3364009	ILLUMINA	Illumina HiSeq 2500	BBTWY	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens patens Gene Atlas Plate 19	JGI-SRA-65254	SAMN07687343	SRS2661873	SRR6257603	SRA628530	3218	Physcomitrella patens		22658171.0	6842767642.0		2017-11-06	2017-11-06	JGI-SRA-65254	2141411908;2113012837;	bd816bbba4560fbfa40b0bba63aa5995;710a72d147b6fb1d6528e49006676666;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/003/SRR6257603/SRR6257603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/003/SRR6257603/SRR6257603_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/003/SRR6257603/SRR6257603_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/003/SRR6257603/SRR6257603_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/003/SRR6257603/SRR6257603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/003/SRR6257603/SRR6257603_2.fastq.gz;							3122320716.0	7daef1f3fefafeef28135656be770ce0	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/003/SRR6257603	fasp.sra.ebi.ac.uk:/vol1/srr/SRR625/003/SRR6257603	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/003/SRR6257603				Gp0240072		Physcomitrella patens patens Transcriptome - 071-C05 - Ksl		2017-11-06
PRJNA411198	SRP124092	Physcomitrella patens patens Transcriptome - 071-C05 - Ksl	PRJNA411198	SRX3364083	ILLUMINA	Illumina HiSeq 2500	BXHHZ	PAIRED	OTHER	TRANSCRIPTOMIC	other	Illumina HiSeq 2500 sequencing; Physcomitrella patens patens Gene Atlas Plate 19	JGI-SRA-86162	SAMN07687343	SRS2661873	SRR6257649	SRA628533	3218	Physcomitrella patens		15783787.0	4766703674.0		2017-11-06	2017-11-06	JGI-SRA-86162	1157257135;1204264711;	dc7bcdeade1716a6720e0996d231a98a;cc1c49f344e9167df0e2ff7713670a0c;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/009/SRR6257649/SRR6257649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/009/SRR6257649/SRR6257649_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/009/SRR6257649/SRR6257649_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/009/SRR6257649/SRR6257649_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/009/SRR6257649/SRR6257649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/009/SRR6257649/SRR6257649_2.fastq.gz;							2165828375.0	2126592948da18854c5a97318172d385	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/009/SRR6257649	fasp.sra.ebi.ac.uk:/vol1/srr/SRR625/009/SRR6257649	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/009/SRR6257649				Gp0240072		Physcomitrella patens patens Transcriptome - 071-C05 - Ksl		2017-11-06
PRJNA411199	SRP124093	Physcomitrella patens patens Transcriptome - 071-C09 - Klq	PRJNA411199	SRX3364008	ILLUMINA	Illumina HiSeq 2500	BBTWZ	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens patens Gene Atlas Plate 19	JGI-SRA-65255	SAMN07686874	SRS2661874	SRR6257604	SRA628530	3218	Physcomitrella patens		25257292.0	7627702184.0		2017-11-06	2017-11-06	JGI-SRA-65255	2419976623;2399201055;	9b5e2d3a67e106024cee900795263f71;dca5aa1c9973dea46d5de1c27f04000a;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/004/SRR6257604/SRR6257604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/004/SRR6257604/SRR6257604_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/004/SRR6257604/SRR6257604_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR625/004/SRR6257604/SRR6257604_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/004/SRR6257604/SRR6257604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR625/004/SRR6257604/SRR6257604_2.fastq.gz;							3536018450.0	d86e5324dd54312107ed5eb3c9426918	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/004/SRR6257604	fasp.sra.ebi.ac.uk:/vol1/srr/SRR625/004/SRR6257604	ftp.sra.ebi.ac.uk/vol1/srr/SRR625/004/SRR6257604				Gp0240073		Physcomitrella patens patens Transcriptome - 071-C09 - Klq		2017-11-06
